Item No.,Description,Sell,On Hand,Cost,List,OEM,Category,Extended Sell
FV-475-x,"4-WAY, SELECTOR-FULL FLOW",269.96,0,156.27,269.96,WEST,WEST,"4-WAY, SELECTOR-FULL FLOW"
GAR-010-00321-37,GPS 18X OEM GPS SENSOR,303.65,0,273.56,303.65,WEST,WEST,GPS 18X OEM GPS SENSOR
GAR-010-00351-00,GMS 10 NETWORK PORT EXPANDER,353.55,0,318.51,353.55,WEST,WEST,GMS 10 NETWORK PORT EXPANDER
GAR-010-00671-00,GFS 10 FUEL SENSOR,274.98,0,247.73,274.98,WEST,WEST,GFS 10 FUEL SENSOR
GAR-010-00957-00,GSD 24 ADVANCED SONAR MODULE,982.11,0,884.78,982.11,WEST,WEST,GSD 24 ADVANCED SONAR MODULE
GAR-010-01010-00,GPS 19X HVS NMEA 0183 ANTENNA,261.89,0,235.94,261.89,WEST,WEST,GPS 19X HVS NMEA 0183 ANTENNA
GAR-010-01140-00,GMI 20 MARINE INSTRUMENT,654.73,-1,589.85,654.73,WEST,WEST,GMI 20 MARINE INSTRUMENT
GAR-010-01333-03,"GMR XHD2, 4 ANTENNA",1269.19,0,1143.41,1269.19,WEST,WEST,"GMR XHD2, 4 ANTENNA"
GAR-010-01333-04,"GMR XHD2, 6 ANTENNA",2397.37,0,2159.79,2397.37,WEST,WEST,"GMR XHD2, 6 ANTENNA"
GAR-010-01365-00,GMR CHIRP 2104 TOP ASY ANTENNA,1551.24,0,1397.51,1551.24,WEST,WEST,GMR CHIRP 2104 TOP ASY ANTENNA
GAR-010-01366-00,GMR CHIRP 2106 TOP ASY ANTENNA,2256.35,0,2032.75,2256.35,WEST,WEST,GMR CHIRP 2106 TOP ASY ANTENNA
GAR-010-01753-00,PANOPTIX PS51-TH SS FWD THRUHL,1964.22,-1,1769.57,1964.22,WEST,WEST,PANOPTIX PS51-TH SS FWD THRUHL
GAR-010-01958-31,RINO 750T 2-WAY RADIO/GPS NAV,725.24,0,653.37,725.24,WEST,WEST,RINO 750T 2-WAY RADIO/GPS NAV
GAR-010-02047-00,VHF 315 MARINE RADIO,1047.57,-1,943.76,1047.57,WEST,WEST,VHF 315 MARINE RADIO
GAR-010-02087-00,AIS 800 BLACKBOX TRANSCEIVER,1309.48,0,1179.71,1309.48,WEST,WEST,AIS 800 BLACKBOX TRANSCEIVER
GAR-010-02091-00,GPSMAP 8410 (NO SOUNDER),3404.67,0,3067.27,3404.67,WEST,WEST,GPSMAP 8410 (NO SOUNDER)
GAR-010-02091-02,GPSMAP 8410XSV,3535.63,0,3185.25,3535.63,WEST,WEST,GPSMAP 8410XSV
GAR-010-02091-50,GPSMAP 8610,3404.67,0,3067.27,3404.67,WEST,WEST,GPSMAP 8610
GAR-010-02092-00,GPSMAP 8412,4583.21,0,4129.02,4583.21,WEST,WEST,GPSMAP 8412
GAR-010-02092-02,GPSMAP 8412XSV,5237.97,0,4718.89,5237.97,WEST,WEST,GPSMAP 8412XSV
GAR-010-02092-51,GPSMAP 8612XSV,5368.91,0,4836.86,5368.91,WEST,WEST,GPSMAP 8612XSV
GAR-010-02093-00,GPSMAP 8416,7202.20,0,6488.47,7202.20,WEST,WEST,GPSMAP 8416
GAR-010-02093-02,GPSMAP 8416XSV,7856.96,0,7078.34,7856.96,WEST,WEST,GPSMAP 8416XSV
GAR-010-02096-00,115 VHF MARINE RADIO,523.78,0,471.87,523.78,WEST,WEST,115 VHF MARINE RADIO
GAR-010-02097-00,VHF 215 MARINE RADIO,654.73,0,589.85,654.73,WEST,WEST,VHF 215 MARINE RADIO
GAR-010-02098-00,VHF 215 AIS MARINE RADIO,916.64,0,825.80,916.64,WEST,WEST,VHF 215 AIS MARINE RADIO
GAR-010-02277-00,GXM 54 SAT WEATHER/RADIO ANT.,1113.06,0,1002.76,1113.06,WEST,WEST,GXM 54 SAT WEATHER/RADIO ANT.
GAR-010-02316-10,GPS 24XD,412.48,0,371.60,412.48,WEST,WEST,GPS 24XD
GAR-010-02316-20,GPS24XD RECEIVING&ANTENNA BLK,477.94,0,430.58,477.94,WEST,WEST,GPS24XD RECEIVING&ANTENNA BLK
GAR-010-02365-00,GPSMAP 723 NON SONAR WORLDWIDE,1440.44,0,1297.69,1440.44,WEST,WEST,GPSMAP 723 NON SONAR WORLDWIDE
GAR-010-02365-60,GPSMAP 743,1440.44,0,1297.69,1440.44,WEST,WEST,GPSMAP 743
GAR-010-02365-61,GPSMAP 743XSV,1571.38,0,1415.66,1571.38,WEST,WEST,GPSMAP 743XSV
GAR-010-02367-53,GPSMAP 1243XSV W/GMR 18 HD3,6487.02,0,5844.16,6487.02,WEST,WEST,GPSMAP 1243XSV W/GMR 18 HD3
GAR-010-02584-00,GMR FANTOM 18X WHITE,3102.47,-1,2795.02,3102.47,WEST,WEST,GMR FANTOM 18X WHITE
GAR-010-02635-02,GPSMAP 79SC W/BLUECHART G3,458.31,0,412.89,458.31,WEST,WEST,GPSMAP 79SC W/BLUECHART G3
GAR-010-02843-00,GMR 18 HD3 RADOME,2538.39,0,2286.84,2538.39,WEST,WEST,GMR 18 HD3 RADOME
GAR-010-02919-00,GPSMAP 1623,6285.56,0,5662.67,6285.56,WEST,WEST,GPSMAP 1623
GAR-010-02919-01,GPSMAP 1643 US/CAN NAV+,6285.56,0,5662.67,6285.56,WEST,WEST,GPSMAP 1643 US/CAN NAV+
GAR-010-02919-02,GPSMAP 1623XSV,6547.46,0,5898.61,6547.46,WEST,WEST,GPSMAP 1623XSV
GAR-010-02919-03,GPSMAP 1643XSV US/CAN NAV+,6547.46,0,5898.61,6547.46,WEST,WEST,GPSMAP 1643XSV US/CAN NAV+
GAR-010-10193-22,MULTIDUCER B744VL BRZ THRU HLL,775.61,0,698.75,775.61,WEST,WEST,MULTIDUCER B744VL BRZ THRU HLL
GAR-010-10272-00,MULTIDUCER PLAS TRANS MNT 500W,91.67,0,82.59,91.67,WEST,WEST,MULTIDUCER PLAS TRANS MNT 500W
GAR-010-11051-20,MULTIDUCER DST80 THRU HULL PLS,498.60,0,449.19,498.60,WEST,WEST,MULTIDUCER DST80 THRU HULL PLS
GAR-010-11417-10,STEADYCAST HEADING SENSOR,177.27,0,159.70,177.27,WEST,WEST,STEADYCAST HEADING SENSOR
GAR-010-11442-00,N2K STARTER KIT,116.33,0,104.80,116.33,WEST,WEST,N2K STARTER KIT
GAR-010-11612-00,8PIN TRANS TO 6PIN ADPT CABLE,27.69,0,24.95,27.69,WEST,WEST,8PIN TRANS TO 6PIN ADPT CABLE
gar-010-11613-00,6-8PN SOUNDER WIRE BLOCK ADPTR,83.08,-1,74.85,83.08,WEST,WEST,6-8PN SOUNDER WIRE BLOCK ADPTR
GAR-010-12017-00,GA 38 GPS GLONASS ANTENNA,132.96,0,119.78,132.96,WEST,WEST,GA 38 GPS GLONASS ANTENNA
GAR-010-12122-10,8PIN TRANS-12PIN SOUNDER CABLE,27.69,0,24.95,27.69,WEST,WEST,8PIN TRANS-12PIN SOUNDER CABLE
GAR-010-12390-30,J1939 CABLE F/GPSMAP8400/8600,116.33,0,104.80,116.33,WEST,WEST,J1939 CABLE F/GPSMAP8400/8600
GAR-010-12404-10,XDUCER GT23M-TH PLAS/SS THR HL,642.65,0,578.96,642.65,WEST,WEST,XDUCER GT23M-TH PLAS/SS THR HL
GAR-010-12456-06,LI-iON BATTERY (GPSMAP 276CX),112.01,0,100.91,112.01,WEST,WEST,LI-iON BATTERY (GPSMAP 276CX)
GAR-010-12770-00,YAMAHA ENG BUS TO J1939 AD CBL,33.23,0,29.94,33.23,WEST,WEST,YAMAHA ENG BUS TO J1939 AD CBL
GAR-010-12800-02,TRM PC SNP CVR GPSMAP8416/8616,11.07,0,9.97,11.07,WEST,WEST,TRM PC SNP CVR GPSMAP8416/8616
GAR-010-12852-00,NMEA 0183 WITH AUDIO CABLE,44.31,0,39.92,44.31,WEST,WEST,NMEA 0183 WITH AUDIO CABLE
GAR-010-C1462-40,PLATINUM+ CANADA NORTH CHART,302.19,0,272.24,302.19,WEST,WEST,PLATINUM+ CANADA NORTH CHART
GAR-010-C1467-60,NAUS013R CAN/ALASKA NAVIONICS,182.78,0,164.67,182.78,WEST,WEST,NAUS013R CAN/ALASKA NAVIONICS
GAR-010-C1485-00,CAN WEST/ALASKA VISION+,302.19,0,272.24,302.19,WEST,WEST,CAN WEST/ALASKA VISION+
GAR-19643,3-STP UNDR/PLAT.SLIDING LADDER,536.64,0,289.21,536.64,WEST,WEST,3-STP UNDR/PLAT.SLIDING LADDER
GAR-19902-44,4-STEP BLACK ALUM.LADDER,2316.79,-1,1248.57,2316.79,WEST,WEST,4-STEP BLACK ALUM.LADDER
GAR-55175,TELE.BOAT HOOK 56-144,134.38,-1,72.42,134.38,WEST,WEST,TELE.BOAT HOOK 56-144
GAR-K00-00118-01,KIT REPLACEMENT 200/50 XDCR MT,23.18,0,20.88,23.18,WEST,WEST,KIT REPLACEMENT 200/50 XDCR MT
GAR-K00-00837-00,KIT-ACCESS/PRINT GMR 18/24XHD,30.36,0,27.35,30.36,WEST,WEST,KIT-ACCESS/PRINT GMR 18/24XHD
GAR-K10-00012-17,KIT GMR FANTOM 54 ANTENNA&PEDS,8743.38,0,7876.92,8743.38,WEST,WEST,KIT GMR FANTOM 54 ANTENNA&PEDS
GAR-K10-00012-18,KIT GMR FANTOM 56 ANTENNA&PEDS,9448.50,0,8512.16,9448.50,WEST,WEST,KIT GMR FANTOM 56 ANTENNA&PEDS
GAR-K10-00012-23,KIT GRM 426 XHD2 ANTENNA&PEDES,7051.11,0,6352.35,7051.11,WEST,WEST,KIT GRM 426 XHD2 ANTENNA&PEDES
GEL-F8T5/CW,FLUORESCENT TUBE COOL WHITE,7.40,0,3.99,7.40,WEST,WEST,FLUORESCENT TUBE COOL WHITE
GEM-315530,ROD HOLDER 30 W/REMVBL DRN,117.65,0,63.40,117.65,WEST,WEST,ROD HOLDER 30 W/REMVBL DRN
GEM-5151-KIT,SLAMLATCH2 SS NOLOK BEV W/PLT,98.36,1,53.01,98.36,WEST,WEST,SLAMLATCH2 SS NOLOK BEV W/PLT
GEM-839,CLAMSHELL VENT 1-5/8HD SS(PR),8.80,3,4.74,8.80,WEST,WEST,CLAMSHELL VENT 1-5/8HD SS(PR)
GEM-954,FUEL VENT FLUSH 5/8 90,144.92,4,78.10,144.92,WEST,WEST,FUEL VENT FLUSH 5/8 90
GEN-GC0088,AIR DUCT ADPTR 60MM TO 90MM,12.57,1,8.61,12.57,WEST,WEST,AIR DUCT ADPTR 60MM TO 90MM
GEN-GC5011,AIR OUTLET W/ADJ LOUVERS 90MM,55.01,0,37.68,55.01,WEST,WEST,AIR OUTLET W/ADJ LOUVERS 90MM
GEN-GC6311,AIR DUCT CLAMP 50-70MM,2.48,0,1.70,2.48,WEST,WEST,AIR DUCT CLAMP 50-70MM
GLE-04035-PT,12V MOTOR FOR CM-7,321.34,0,192.42,321.34,WEST,WEST,12V MOTOR FOR CM-7
GLE-04036-PT,24V MOTOR FOR CM-7,321.34,1,192.42,321.34,WEST,WEST,24V MOTOR FOR CM-7
GLE-04154-1B,REMOTE CTRL 4 CHL2TRANS 12/24V,673.16,0,403.09,673.16,WEST,WEST,REMOTE CTRL 4 CHL2TRANS 12/24V
GLE-05031-PT,24V MOTOR VOR CM-4,339.33,0,203.19,0.00,WEST,WEST,24V MOTOR VOR CM-4
GLO-801,ANCHOR SWIVEL 1/4-5/16,126.25,0,68.04,126.25,WEST,WEST,ANCHOR SWIVEL 1/4-5/16
GLT-30204ST,STRYKER ST LED WHT HRDWIRE RMT,1336.43,0,720.23,1336.43,WEST,WEST,STRYKER ST LED WHT HRDWIRE RMT
GLT-5149,RADIORAY HALOGEN GRY MAG.SHOE,425.52,0,229.32,425.52,WEST,WEST,RADIORAY HALOGEN GRY MAG.SHOE
GLV-459L,BLACK HEAVY WEIGHT GLOVES-LG,9.75,0,5.26,9.75,WEST,WEST,BLACK HEAVY WEIGHT GLOVES-LG
GLV-NITRILE-BLK-L-B,NITRIL GLOV BLK LRG TEXTRD/100,25.83,3,13.92,25.83,WEST,WEST,NITRIL GLOV BLK LRG TEXTRD/100
GLV-NITRILE-BLK-M-B,NITRIL GLOV BLK MED TXTRD/100,25.83,2,13.92,25.83,WEST,WEST,NITRIL GLOV BLK MED TXTRD/100
GLV-NITRILE-BLK-XL-,NITRIL GLOV BLK XLG TXTRD/100,25.83,2,13.92,25.83,WEST,WEST,NITRIL GLOV BLK XLG TXTRD/100
GOR-101593,GORILLA TAPE-ALL WEATHER,37.29,0,21.21,37.29,WEST,WEST,GORILLA TAPE-ALL WEATHER
GOR-60124T,TAPE-BLACK 1.88X10YD (105631),15.78,0,8.98,15.78,WEST,WEST,TAPE-BLACK 1.88X10YD (105631)
GOR-6035060T,TAPE-BLACK 1.88X30YD (105629),30.18,0,17.17,30.18,WEST,WEST,TAPE-BLACK 1.88X30YD (105629)
GRN-204-B,COATED CANNONBALL 4LB-BLACK,66.65,0,35.92,66.65,WEST,WEST,COATED CANNONBALL 4LB-BLACK
GRN-206-B,COATED CANNONBALL 6LB-BLACK,90.73,0,48.90,90.73,WEST,WEST,COATED CANNONBALL 6LB-BLACK
GRN-208-B,COATED CANNONBALL 8LB-BLACK,118.24,0,63.72,118.24,WEST,WEST,COATED CANNONBALL 8LB-BLACK
GRN-208-O,COATED CANNONBALL 8LB-ORANGE,118.24,0,63.72,118.24,WEST,WEST,COATED CANNONBALL 8LB-ORANGE
GRN-210-B,COATED CANNONBALL 10LB(BLK),143.55,0,77.36,143.55,WEST,WEST,COATED CANNONBALL 10LB(BLK)
GRN-210PAN-B,COATED PANCAKE DOWNRIG WT BLK,150.53,0,81.13,150.53,WEST,WEST,COATED PANCAKE DOWNRIG WT BLK
GRN-2115-B,COATED CHAIN 1/4X4(BLK),50.45,0,27.19,50.45,WEST,WEST,COATED CHAIN 1/4X4(BLK)
GRN-212-B,COATED CANNONBALL 12LB(BLK),171.43,0,92.38,171.43,WEST,WEST,COATED CANNONBALL 12LB(BLK)
GRN-215-B,15LB COATED DOWNRIG WEIGHT BLK,204.91,0,110.43,204.91,WEST,WEST,15LB COATED DOWNRIG WEIGHT BLK
GRN-3028,BEACH SPIKE,207.21,0,111.67,207.21,WEST,WEST,BEACH SPIKE
GRN-333-10,10 PAINTED NAVY ANCHOR SILVER,71.19,0,38.37,71.19,WEST,WEST,10 PAINTED NAVY ANCHOR SILVER
GRN-508-B,MUSHROOM 8LB(BLK),76.44,0,41.19,76.44,WEST,WEST,MUSHROOM 8LB(BLK)
GRN-510-B,MUSHROOM 10LB(BLK),82.20,0,44.30,82.20,WEST,WEST,MUSHROOM 10LB(BLK)
GRN-510-O,MUSHROOM 10LB(ORG),82.20,0,44.30,82.20,WEST,WEST,MUSHROOM 10LB(ORG)
GRN-510-RD,MUSHROOM 10LB(RED),82.20,0,44.30,82.20,WEST,WEST,MUSHROOM 10LB(RED)
GRN-514-B,RIVER ANCHOR 14LB(BLK),115.48,0,62.23,115.48,WEST,WEST,RIVER ANCHOR 14LB(BLK)
GRN-514-R,RIVER ANCHOR 14LB(BLU),115.48,0,62.23,115.48,WEST,WEST,RIVER ANCHOR 14LB(BLU)
GRN-514-RD,RIVER ANCHOR 14LB(RED),115.48,0,62.23,115.48,WEST,WEST,RIVER ANCHOR 14LB(RED)
GRN-514-Y,RIVER ANCHOR 14LB(YEL),115.48,0,62.23,115.48,WEST,WEST,RIVER ANCHOR 14LB(YEL)
GRN-515-B,MUSHROOM 15LB(BLK),105.78,0,57.01,105.78,WEST,WEST,MUSHROOM 15LB(BLK)
GRN-515-R,MUSHROOM 15LB(ROY.BLU),105.78,0,57.01,105.78,WEST,WEST,MUSHROOM 15LB(ROY.BLU)
GRN-515-RD,MUSHROOM 15LB(RED),105.78,0,57.01,105.78,WEST,WEST,MUSHROOM 15LB(RED)
GRN-516-B,RIVER ANCHOR 16LB(BLK),128.71,0,69.36,128.71,WEST,WEST,RIVER ANCHOR 16LB(BLK)
GRN-516-R,RIVER ANCHOR 16LB(BLU),128.71,0,69.36,128.71,WEST,WEST,RIVER ANCHOR 16LB(BLU)
GRN-516-RD,RIVER ANCHOR 16LB(RED),128.71,0,69.36,128.71,WEST,WEST,RIVER ANCHOR 16LB(RED)
GRN-520-B,RIVER ANCHOR 20LB (BLK),159.94,0,86.19,159.94,WEST,WEST,RIVER ANCHOR 20LB (BLK)
GRN-520-RD,RIVER ANCHOR 20LB (RED),159.94,0,86.19,159.94,WEST,WEST,RIVER ANCHOR 20LB (RED)
GRN-530-B,RIVER ANCHOR 30LB (BLK),226.35,0,121.99,226.35,WEST,WEST,RIVER ANCHOR 30LB (BLK)
GRN-530-RD,RIVER ANCHOR 30LB(RED),226.35,0,121.99,226.35,WEST,WEST,RIVER ANCHOR 30LB(RED)
GRN-614-B,RICHTER ANCHOR 14LB(BLK),207.33,0,111.73,207.33,WEST,WEST,RICHTER ANCHOR 14LB(BLK)
GRN-618-B,RICHTER ANCHOR 18LB(BLK),247.73,0,133.51,247.73,WEST,WEST,RICHTER ANCHOR 18LB(BLK)
GRN-625-B,RICHTER ANCHOR 25LB(BLK),313.11,0,168.74,313.11,WEST,WEST,RICHTER ANCHOR 25LB(BLK)
GRN-669-11-B,SLIP-RING ANCH.11LB(BLK),149.48,0,80.56,149.48,WEST,WEST,SLIP-RING ANCH.11LB(BLK)
GRN-669-11-R,SLIP-RING ANCH.11LB(BLU),149.48,0,80.56,149.48,WEST,WEST,SLIP-RING ANCH.11LB(BLU)
GRN-669-11-RD,SLIP-RING ANCH.11LB(RED),149.48,0,80.56,149.48,WEST,WEST,SLIP-RING ANCH.11LB(RED)
GRN-669-11-W,SLIP-RING ANCH.11LB(WHT),149.48,0,80.56,149.48,WEST,WEST,SLIP-RING ANCH.11LB(WHT)
GRN-669-11-Y,SLIP-RING ANCH.11LB(YEL),149.48,0,80.56,149.48,WEST,WEST,SLIP-RING ANCH.11LB(YEL)
GRN-669-6-B,SLIP-RING ANCH.6LB(BLK),112.67,0,60.72,112.67,WEST,WEST,SLIP-RING ANCH.6LB(BLK)
GRN-669-6-W,SLIP-RING ANCH.6LB(WHT),112.67,0,60.72,112.67,WEST,WEST,SLIP-RING ANCH.6LB(WHT)
GRN-7-RD,MARINE RETRIEVAL MAGNET(RED),84.34,0,45.45,84.34,WEST,WEST,MARINE RETRIEVAL MAGNET(RED)
GRN-80233-B,TRLER BALL COVR DISPL(12) BLK,31.41,0,16.93,31.41,WEST,WEST,TRLER BALL COVR DISPL(12) BLK
GRN-910-B,NAVY TYPE ANCHOR 10LB (BLK),98.61,0,53.14,98.61,WEST,WEST,NAVY TYPE ANCHOR 10LB (BLK)
GRN-910-RD,NAVY TYPE ANCHOR 10LB (RED),98.61,0,53.14,98.61,WEST,WEST,NAVY TYPE ANCHOR 10LB (RED)
GRN-915-B,NAVY TYPE ANCHOR 15LB (BLK),123.46,0,66.54,123.46,WEST,WEST,NAVY TYPE ANCHOR 15LB (BLK)
GRN-915-O,NAVY TYPE ANCHOR 15LB (ORG),123.46,0,66.54,123.46,WEST,WEST,NAVY TYPE ANCHOR 15LB (ORG)
GRN-915-RD,NAVY TYPE ANCHOR 15LB (RED),123.46,0,66.54,123.46,WEST,WEST,NAVY TYPE ANCHOR 15LB (RED)
GRN-920-B,NAVY TYPE ANCHOR 20LB (BLK),158.43,0,85.38,158.43,WEST,WEST,NAVY TYPE ANCHOR 20LB (BLK)
GRN-920-BL,NAVY TYPE ANCHOR 20LB (BLUE),158.43,0,85.38,158.43,WEST,WEST,NAVY TYPE ANCHOR 20LB (BLUE)
GRN-920-RD,NAVY TYPE ANCHOR 20LB (RED),158.43,0,85.38,158.43,WEST,WEST,NAVY TYPE ANCHOR 20LB (RED)
GRN-928-B,NAVY TYPE ANCHOR 28LB (BLK),283.07,0,152.55,283.07,WEST,WEST,NAVY TYPE ANCHOR 28LB (BLK)
GRN-928-FG,NAVY TYPE ANCHOR 28LB (GRN),206.09,0,111.07,206.09,WEST,WEST,NAVY TYPE ANCHOR 28LB (GRN)
GRN-AB4000-B,ANCHOR BUDDY-BLACK,77.66,0,44.17,77.66,WEST,WEST,ANCHOR BUDDY-BLACK
GRN-AB4000-O,ANCHOR BUDDY-ORANGE,77.66,0,44.17,77.66,WEST,WEST,ANCHOR BUDDY-ORANGE
GRN-AB4000-P,ANCHOR BUDDY-PURPLE,77.66,0,44.17,77.66,WEST,WEST,ANCHOR BUDDY-PURPLE
GRN-AB4000-RB,ANCHOR BUDDY-ROYAL BLUE,77.66,0,44.17,77.66,WEST,WEST,ANCHOR BUDDY-ROYAL BLUE
GRN-AB4000-RD,ANCHOR BUDDY-RED,77.66,0,44.17,77.66,WEST,WEST,ANCHOR BUDDY-RED
GRN-AB4000-Y,ANCHOR BUDDY-YELLOW,77.66,0,44.17,77.66,WEST,WEST,ANCHOR BUDDY-YELLOW
GRO-17-0012-00,PJR REMOTE PLUMBING KIT,842.21,0,453.89,842.21,WEST,WEST,PJR REMOTE PLUMBING KIT
GRO-17-0012-01,PSR REMOTE PLUMBING KIT,550.33,0,296.59,550.33,WEST,WEST,PSR REMOTE PLUMBING KIT
GRO-24137901,BRUSH KIT F/MSERIES MOTOR,34.97,0,18.85,34.97,WEST,WEST,BRUSH KIT F/MSERIES MOTOR
GRO-ARG-1501-PC,TOP CAP PLASTIC,71.46,0,38.51,71.46,WEST,WEST,TOP CAP PLASTIC
GRO-ARG-750-S,STRAINER 3/4 304SS BASKET,507.76,0,273.64,507.76,WEST,WEST,STRAINER 3/4 304SS BASKET
GRO-BS-15,"SS FLTR BSKT 3.1X48ARG,SA,932",167.23,0,90.13,167.23,WEST,WEST,"SS FLTR BSKT 3.1X48ARG,SA,932"
GRO-CP-2012V,CIRCULATING PUMP,564.89,0,375.57,564.89,WEST,WEST,CIRCULATING PUMP
GRO-CV-50,CHECK VALVE 1/2 BRONZE,50.18,1,27.04,50.18,WEST,WEST,CHECK VALVE 1/2 BRONZE
GRO-EB-MASTER,TOILET REPAIR KIT EB MASTER,832.44,0,448.62,832.44,WEST,WEST,TOILET REPAIR KIT EB MASTER
GRO-FF-1000,BRZ.ADAPTOR 1NPTx1-1/4HOSE,27.37,1,14.75,27.37,WEST,WEST,BRZ.ADAPTOR 1NPTx1-1/4HOSE
GRO-FF-1125,BRZ.ADAPTOR 1NPTx1-1/8HOSE,28.89,1,15.57,28.89,WEST,WEST,BRZ.ADAPTOR 1NPTx1-1/8HOSE
GRO-IBV-750,INLINE BALL VALVE 3/4 BRZ,62.34,1,33.60,62.34,WEST,WEST,INLINE BALL VALVE 3/4 BRZ
GRO-IBVF-750,FLANGED B VLV ADPTR 3/4 BRZ,97.31,1,52.44,97.31,WEST,WEST,FLANGED B VLV ADPTR 3/4 BRZ
GRO-PTH-1125,PIPE1-1/4HOSE 1-1/8ADPTR BRZ,36.51,3,19.67,36.51,WEST,WEST,PIPE1-1/4HOSE 1-1/8ADPTR BRZ
GRO-PTH-1250,PIPE/HOSE ADPTR 1-1/4 BRZ,36.51,0,19.67,36.51,WEST,WEST,PIPE/HOSE ADPTR 1-1/4 BRZ
GRO-PTHC-750,PIPE/HOSE 90ADPTR 3/4 BRZ,24.33,1,13.11,24.33,WEST,WEST,PIPE/HOSE 90ADPTR 3/4 BRZ
GRO-RAE-BRUSHES,BRUSH SET (2) 5009 SER. PUMP,45.61,0,24.58,45.61,WEST,WEST,BRUSH SET (2) 5009 SER. PUMP
GRO-S-72587,SPRING FOR KTOILET,76.02,0,40.97,76.02,WEST,WEST,SPRING FOR KTOILET
GRO-SPO-60-N12V,H.D/S.P.VANE PUMP-12V,767.67,1,413.71,767.67,WEST,WEST,H.D/S.P.VANE PUMP-12V
GRO-STREETELL-18,"BRONZE 90* STREET ELL 3/4""""    """,43.45,1,24.51,43.45,WEST,WEST,"BRONZE 90* STREET ELL 3/4""""    """
GRO-TH-1000-W,THRU HULL 1W/NUT BRZ,50.18,2,27.04,50.18,WEST,WEST,THRU HULL 1W/NUT BRZ
GRO-TH-1250-W,THRU HULL 1-1/4 W/NUT BRZ,83.63,0,45.07,83.63,WEST,WEST,THRU HULL 1-1/4 W/NUT BRZ
GRO-TH-1500-W,THRU HULL 1-1/2 W/NUT BRZ,107.95,3,58.18,107.95,WEST,WEST,THRU HULL 1-1/2 W/NUT BRZ
GRO-TH-2500-WS,THRU HULL 2-1/2 W/NUT SS,263.01,0,141.74,263.01,WEST,WEST,THRU HULL 2-1/2 W/NUT SS
GRO-WSB-1000,STRAINER NYLON 1 304SS BSKT,145.96,0,78.66,145.96,WEST,WEST,STRAINER NYLON 1 304SS BSKT
GRO-WSB-750,STRAINER 3/4 304SS BSKT,92.74,1,49.98,92.74,WEST,WEST,STRAINER 3/4 304SS BSKT
HAN-360011,C1 SS 1/16X1/2 COTTER PINS,6.88,0,3.71,6.88,WEST,WEST,C1 SS 1/16X1/2 COTTER PINS
HAN-360021,C2 SS 1/16X3/4 COTTER PINS,6.61,1,3.56,6.61,WEST,WEST,C2 SS 1/16X3/4 COTTER PINS
HAN-360031,C3 SS 1/16X1 COTTER PINS,7.31,2,3.94,7.31,WEST,WEST,C3 SS 1/16X1 COTTER PINS
HAN-360051,C4 SS 1/16X1-1/2 COTTER PINS,6.23,2,3.36,6.23,WEST,WEST,C4 SS 1/16X1-1/2 COTTER PINS
HAN-360061,C5 SS 1/16X2 COTTER PINS,7.83,2,4.22,7.83,WEST,WEST,C5 SS 1/16X2 COTTER PINS
HAN-360071,C6 SS 3/32X5/8 COTTER PINS,8.87,5,4.78,8.87,WEST,WEST,C6 SS 3/32X5/8 COTTER PINS
HAN-360081,C7 SS 3/32X3/4 COTTER PINS,6.45,2,3.47,6.45,WEST,WEST,C7 SS 3/32X3/4 COTTER PINS
HAN-360091,C8 SS 3/32X1 COTTER PINS,6.11,3,3.29,6.11,WEST,WEST,C8 SS 3/32X1 COTTER PINS
HAN-360111,C9 SS 3/32X1-1/2 COTTER PINS,6.33,1,3.41,6.33,WEST,WEST,C9 SS 3/32X1-1/2 COTTER PINS
HAN-360141,C11 SS 1/8X3/4 COTTER PINS,6.10,2,3.28,6.10,WEST,WEST,C11 SS 1/8X3/4 COTTER PINS
HAN-360151,C12 SS 1/8X1 COTTER PINS,6.58,2,3.55,6.58,WEST,WEST,C12 SS 1/8X1 COTTER PINS
HAN-360161,C13 SS 1/8X1-1/4 COTTER PINS,6.11,0,3.29,6.11,WEST,WEST,C13 SS 1/8X1-1/4 COTTER PINS
HAN-360171,C14 SS 1/8X1-1/2 COTTER PINS,6.38,1,3.44,6.38,WEST,WEST,C14 SS 1/8X1-1/2 COTTER PINS
HAN-360191,C16 SS 1/8X2 COTTER PINS,6.10,4,3.28,6.10,WEST,WEST,C16 SS 1/8X2 COTTER PINS
HAN-360211,C17 SS 1/8X2-1/2 COTTER PINS,7.00,1,3.77,7.00,WEST,WEST,C17 SS 1/8X2-1/2 COTTER PINS
HAN-360271,C19 SS 5/32X2 COTTER PINS,6.46,6,3.48,6.46,WEST,WEST,C19 SS 5/32X2 COTTER PINS
HAN-370241,S.S. 1/4 X 1    CLEVIS PINS,18.05,3,9.73,18.05,WEST,WEST,S.S. 1/4 X 1    CLEVIS PINS
HAN-370271,S.S. 1/4X1-1/4  CLEVIS PINS,17.42,18,9.39,17.42,WEST,WEST,S.S. 1/4X1-1/4  CLEVIS PINS
HAN-370341,S.S. 5/16 X 1   CLEVIS PINS,12.59,2,6.79,12.59,WEST,WEST,S.S. 5/16 X 1   CLEVIS PINS
HAN-560011,TSD-1 PRONG SKT+CLINCH PLATE,17.45,5,9.40,17.45,WEST,WEST,TSD-1 PRONG SKT+CLINCH PLATE
